Timestamp,SensorA_Voltage,SensorB_Pressure,Temperature_C
2025-04-23 09:00:00,3.5471543003142942,50.7450783918443,24.527163027400697
2025-04-23 09:00:01,0.939196267605804,57.19058487101939,24.9573563956131
2025-04-23 09:00:02,1.4144484099724222,55.694470763393575,25.18980684857271
2025-04-23 09:00:03,1.9587748347507026,57.62568350859753,25.546648379704198
2025-04-23 09:00:04,4.899548559283246,54.125333607562936,23.85840817433532
2025-04-23 09:00:05,4.86028516394326,52.047006202066996,25.235924988549474
2025-04-23 09:00:06,2.390254041682271,53.53831336316713,24.484759909571558
2025-04-23 09:00:07,2.7162087562608708,52.107431332782404,25.749019389087877
2025-04-23 09:00:08,4.2520164450477616,57.35225620974427,25.234899982764382
2025-04-23 09:00:09,4.104451552470584,52.25224875728624,24.74496098229846
2025-04-23 09:00:10,2.540318982849103,57.673233747793375,25.03782493107001
2025-04-23 09:00:11,2.916102684535121,61.381016813514954,24.81059814202851
2025-04-23 09:00:12,1.4486622404783875,55.28905615410316,25.27524715022676
2025-04-23 09:00:13,1.1741631853149468,57.690755258809666,25.12645854276978
2025-04-23 09:00:14,4.69617109220872,52.82201904008824,24.795674438706804
2025-04-23 09:00:15,2.2250627840534865,59.33213358090019,25.64131322456219
2025-04-23 09:00:16,1.4983389042453776,53.12791427620753,24.648832638120933
2025-04-23 09:00:17,3.107259294679179,57.850372029978516,25.299362786140215
2025-04-23 09:00:18,2.3689453995312046,60.103025769384686,25.959323092198304
2025-04-23 09:00:19,3.1511115544996695,55.54093237835195,25.439836374507745
2025-04-23 09:00:20,4.436774894643606,57.16472668858543,25.314253091199244
2025-04-23 09:00:21,3.247626297866246,54.625322087389165,25.275345185285445
2025-04-23 09:00:22,0.9042084736583902,57.972653040175736,24.499234220334614
2025-04-23 09:00:23,0.4250457790448783,60.28805630284438,24.77718813913572
2025-04-23 09:00:24,4.811005442776809,57.089793041515335,25.427318639561705
2025-04-23 09:00:25,1.7319989822315458,58.67464639671019,25.011668137038296
2025-04-23 09:00:26,3.396631843753009,54.903308930825574,24.171143951169906
2025-04-23 09:00:27,2.811567786541359,60.14682352136298,24.445805337263707
2025-04-23 09:00:28,0.9850726603242942,58.05890026977872,24.70322364443059
2025-04-23 09:00:29,4.92838549342081,63.384410496982326,25.128449617967416
2025-04-23 09:00:30,4.502436946834609,60.14579955874743,25.152848661679126
2025-04-23 09:00:31,3.9171075644693767,60.88473227584796,25.062766824203166
2025-04-23 09:00:32,2.0886880915203476,60.846358837772065,23.942300688146098
2025-04-23 09:00:33,1.2929420672212428,57.44719721501545,24.778461420076642
2025-04-23 09:00:34,1.1033199360092705,57.669165132990656,24.39363078493017
2025-04-23 09:00:35,5.243244929435199,57.653033150787806,24.904161653237182
2025-04-23 09:00:36,0.3762249178625314,59.56199630301346,24.423797708666406
2025-04-23 09:00:37,1.892074117646088,64.0044349118904,25.588928900495414
2025-04-23 09:00:38,4.497140193608228,59.90772710865888,25.546706106758265
2025-04-23 09:00:39,1.0998683971818581,60.6555288335569,24.58277916426175
2025-04-23 09:00:40,3.499196924457419,55.34804475646072,24.907995694381647
2025-04-23 09:00:41,2.1199350412343505,60.43588818170602,25.447249371837337
2025-04-23 09:00:42,2.661669221191381,63.769959926392424,25.381057458538397
2025-04-23 09:00:43,2.8961869128464355,64.42688759897551,24.753988143775324
2025-04-23 09:00:44,2.474459590532937,57.466488265847104,24.648112715005855
2025-04-23 09:00:45,0.7462046223645373,61.79313647829084,24.884307583687207
2025-04-23 09:00:46,4.563197540651007,64.18471920092263,25.533070881177046
2025-04-23 09:00:47,2.4283140858953143,62.68367749884969,24.334375775608024
2025-04-23 09:00:48,1.9610026409712984,57.84870176077368,24.85190661390625
2025-04-23 09:00:49,3.197620916938872,55.92183349224087,25.60649144863465
2025-04-23 09:00:50,4.431864903177592,62.90011032767204,24.968393451854467
2025-04-23 09:00:51,0.5412806685754452,64.47853456143068,25.425024092402808
2025-04-23 09:00:52,1.9174935337080383,56.2940452987733,24.77226622065198
2025-04-23 09:00:53,1.695506758229338,64.47324218308053,25.059809678940454
2025-04-23 09:00:54,1.4945748401309105,58.14189553301452,24.212337601763046
2025-04-23 09:00:55,1.8859595360295043,58.521380012838804,23.900552384114505
